# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
3.42           	-3.80253683e-07	1.01060819e+00	-1.75731721e-04	-8.82461142e-05	-8.74856068e-05
3.44           	-3.21676127e-07	1.00790687e+00	-1.82550059e-04	-9.15967057e-05	-9.09533534e-05
3.46           	-2.68939026e-07	1.00595483e+00	-1.66120220e-04	-8.33290489e-05	-8.27911708e-05
3.48           	-2.24544390e-07	1.00408793e+00	-1.76508174e-04	-8.84786312e-05	-8.80295424e-05
3.5            	-1.87838749e-07	1.00259438e+00	-1.64574889e-04	-8.24752834e-05	-8.20996059e-05
3.52           	-1.57262240e-07	9.99476779e-01	-1.57132464e-04	-7.87234943e-05	-7.84089698e-05
3.54           	-1.33889847e-07	9.96171539e-01	-1.58917257e-04	-7.95925185e-05	-7.93247389e-05
3.56           	-9.59531498e-08	9.92855302e-01	-1.63247826e-04	-8.17198661e-05	-8.15279598e-05
3.58           	-7.43769514e-08	9.89953067e-01	-1.79040389e-04	-8.95945713e-05	-8.94458174e-05
3.6            	-7.58039296e-08	9.86949242e-01	-1.27998311e-04	-6.40749594e-05	-6.39233515e-05
3.62           	7.52648191e-08	9.82494264e-01	-1.51801762e-04	-7.58256163e-05	-7.59761459e-05
3.64           	7.97914335e-08	9.79767188e-01	-1.56000220e-04	-7.79203188e-05	-7.80799017e-05
3.66           	8.78721106e-08	9.76555654e-01	-1.65281174e-04	-8.25527151e-05	-8.27284593e-05
3.68           	9.19751122e-08	9.73591889e-01	-1.69022268e-04	-8.44191591e-05	-8.46031093e-05
3.7            	7.66496087e-08	9.70490022e-01	-1.68503629e-04	-8.41751647e-05	-8.43284639e-05
3.72           	4.76736656e-08	9.67189396e-01	-1.69902142e-04	-8.49033976e-05	-8.49987449e-05
3.74           	-1.45944341e-07	9.62894173e-01	-1.72673981e-04	-8.64829350e-05	-8.61910464e-05
3.76           	-1.45478671e-07	9.61549694e-01	-1.58429592e-04	-7.93602747e-05	-7.90693174e-05
3.78           	-1.28327186e-07	9.59334495e-01	-1.80804988e-04	-9.05308211e-05	-9.02741667e-05
3.8            	-1.19379832e-07	9.55351073e-01	-2.12723274e-04	-1.06481017e-04	-1.06242257e-04
3.82           	-1.19341483e-07	9.51626609e-01	-1.72807413e-04	-8.65230479e-05	-8.62843650e-05
3.84           	-1.18714255e-07	9.47632176e-01	-1.72581486e-04	-8.64094572e-05	-8.61720287e-05
3.86           	-1.18609662e-07	9.43880255e-01	-1.64017494e-04	-8.21273568e-05	-8.18901375e-05
3.88           	-1.17803914e-07	9.42187916e-01	-1.97860035e-04	-9.90478215e-05	-9.88122137e-05
3.9            	-1.17770758e-07	9.39754454e-01	-1.80444998e-04	-9.03402698e-05	-9.01047283e-05
3.92           	-1.18813290e-07	9.36849119e-01	-1.90389033e-04	-9.53133296e-05	-9.50757031e-05
3.94           	-1.21898792e-07	9.33919899e-01	-1.89222853e-04	-9.47333255e-05	-9.44895279e-05
3.96           	-1.26635839e-07	9.30895893e-01	-1.89945048e-04	-9.50991596e-05	-9.48458879e-05
3.98           	-1.31321443e-07	9.27741018e-01	-1.96624979e-04	-9.84438109e-05	-9.81811681e-05
4              	-1.36587929e-07	9.25116334e-01	-1.75470754e-04	-8.78719648e-05	-8.75987889e-05
4.02           	-1.41869549e-07	9.21894556e-01	-1.86288103e-04	-9.32859209e-05	-9.30021818e-05
4.04           	-1.46571084e-07	9.18579834e-01	-1.98294886e-04	-9.92940141e-05	-9.90008720e-05
4.06           	-1.50759780e-07	9.17032102e-01	-2.00491712e-04	-1.00396616e-04	-1.00095096e-04
4.08           	-1.54390399e-07	9.14526327e-01	-2.08917593e-04	-1.04613187e-04	-1.04304406e-04
4.1            	-1.57712445e-07	9.11771105e-01	-2.07845256e-04	-1.04080341e-04	-1.03764916e-04
4.12           	-1.61129087e-07	9.09130911e-01	-1.87100980e-04	-9.37116190e-05	-9.33893609e-05
4.14           	-1.64437844e-07	9.05483254e-01	-2.05174748e-04	-1.02751812e-04	-1.02422936e-04
4.16           	-1.68147446e-07	9.01659682e-01	-1.94805416e-04	-9.75708553e-05	-9.72345605e-05
4.18           	-1.65216152e-07	9.00370182e-01	-2.02856477e-04	-1.01593454e-04	-1.01263022e-04
4.2            	-1.69245989e-07	8.97972119e-01	-2.32501454e-04	-1.16419973e-04	-1.16081481e-04
4.22           	-1.73966667e-07	8.95465699e-01	-2.01491727e-04	-1.00919830e-04	-1.00571897e-04
4.24           	-1.78598447e-07	8.92832960e-01	-2.34859914e-04	-1.17608556e-04	-1.17251359e-04
4.26           	-1.83854060e-07	8.90504766e-01	-2.28745444e-04	-1.14556576e-04	-1.14188868e-04
4.28           	-1.88780692e-07	8.87866247e-01	-2.18642673e-04	-1.09510117e-04	-1.09132556e-04
4.3            	-1.78465258e-07	8.85921810e-01	-1.97532296e-04	-9.89446135e-05	-9.85876830e-05
4.32           	-1.76857346e-07	8.84165203e-01	-2.63581272e-04	-1.31967493e-04	-1.31613779e-04
